101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,102,102,102,102,102,101,101,101,101,101,101,
101,101,101,102,102,102,101,102,102,101,101,101,101,101,101,
101,101,101,102,102,101,101,101,102,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,102,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,102,102,101,101,101,101,101,
101,101,101,101,101,101,101,101,102,102,101,101,101,101,101,
101,101,101,101,101,101,101,101,102,102,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,
